review,sentiment
"for_the_most_part , _i_only_enjoy_the_kind_of_movie_that_allows_one_to_escape_the_current_time_into_the_future_or_past._this_movie_is_pure_escapism._the_dancing_starts_almost_immediately , _and_debra_paget_in_her_ '' purple_harem '' _bikini_dress_simply_has_no_equal_in_film_in_my_opinion._her_dancing , _while_sultry , _is_surpassed_by_her_dance_in_fritz_lang's_tiger_of_eschnapur , _available_on_dvd , _where_she_played_the_temple_dancer_seetha. < br_/ > < br_/ > one_problem_with_the_movie_is_the_closed_setting._there_are_few_outdoor_scenes_shot , _and_they_as_well_as_other_scenes_are_a_bit_claustrophobic._the_same_locations_are_used_over_and_over_again , _but_with_some_interesting_secret_passages_and_waterways._her_secret_double_identity_is_totally_unbelievable_with_beauty_of_that_magnitude._debra_even_wields_a_sabre_and_holds_2_enemy_soldiers_at_bay_on_a_staircase , _she_could_do_it_all. < br_/ > < br_/ > what_does_work_is_debra_paget_as_a_princess._with_her_beauty , _she_certainly_would_be_the_center_of_attention_anywhere_at_any_time_in_history._this_movie , _when_hopefully_it_becomes_available_on_dvd , _will_be_a_must_buy._overall , _taken_with_a_bit_of_humor , _i_loved_it. < br_/ > < br_/ >",1
"there_must_be_an_error._this_movie_belongs_with_ '' plan_9 '' , _and_a_lot_others_as_a_quite_entertaining , _silly_diversion._you'll_never_accept_you_like_it , _yet_you_will_watch_it_whenever_it_comes_out_on_tv._it's_as_simple_as_that .",0
i_love_this_show ! _it_is_amazing ... i_can_never_miss_an_episode_even_if_i've_already_seen_it._the_actors_are_perfect_for_the_parts ...... i_love_gilmore_girls ! _i've_gotten_all_my_friends_to_watch_it._even_their_parents_watch_it_now._i_watch_it_daily_and_i_usually_watch_it_more_than_once_a_day._i_wish_my_mom_was_like_lorelei._my_friends_say_that_i_talk_and_act_like_lorelei._lorelei_and_rory_have_a_wonderful_mother-daughter_relationship._it_is_a_great_teen_show_because_they_actually_kind_of_learn_from_watching_it._my_vocabulary_has_widened_from_watching_gilmore_girls._lauren_graham_and_alexis_bled_el_are_perfect_for_the_parts_of_lorelei_and_rory._i_think_luke_and_lorelai_should_get_married_because_chris_has_left_lorelei_and_rory_way_too_many_times._and_has_broken_lorelei's_heart_too_many_times_too .,1
"this_is_one_of_the_periphery_stories_told_by_the_animatrix_that_isn't_directly_relevant_to_the_war_stopping_one_glorifying_plot_of_the_films , _but_trinity , _voiced_by_carrie , _does_appear_in_it._it_features_a_private_detective_who_is_hired_for_big_money_to_look_for_a_hacker_named_trinity._we_see_his_search_which_features_other_pis , _only_one_who_he_meets , _who_has_seemingly_gone_mad_from_his_own_experience_trying_to_track_trinity_down._eventually_he_makes_contact_with_trinity_who_he_assumes_to_be_a_man_of_course_-_told_in_the_narrative_and_something_that_firmly_puts_us_in_his_own_perspective_despite_what_we_already_know_-_on_a_hacker_chat-room , _and_solves_a_riddle_which_forces_him_in_a_hurry_to_catch_a_train._he_forgets_his_hat_but_his_faithful_cat_throws_it_to_him_in_a_moment_of_ludicrousness_so_absurd_it's_hilarious. < br_/ > < br_/ > he_meets_her_on_the_train_but_the_ruse_is_thereby_revealed_when_agents_attack ; _the_agents_were_using_him_to_get_to_trinity_and_trinity_was_trying_to_free_the_pis_sent_after_her , _which_he_doesn't_know_of_course , _and_which_isn't_explicitly_stated_in_the_animation_itself , _something_common_to_film_noir_titles , _which_often_hint_at_plenty_of_interesting_back-story , _subplots , _developments_etc._but_don't_show_you_more_then_the_core_story_and_a_limited_point_of_view_to_create_an_extra_air_of_mystery_and_intrigue. < br_/ > < br_/ > almost_everything_in_this_short_is_in_black_and_white , _the_music_is_reminiscent_of_film_noir_and_the_offbeat , _old_fashioned_yet_dedicated_detective_is_the_perfect_protagonist_for_a_film_noir_title._the_trivia_section_of_this_title's_entry_on_imdb_also_helpfully_presents_a_few_references_this_title_makes_to_hardboiled_literature , _something_it_also_borrows_heavily_from , _a_genre_of_mysteries_for_detectives , _gangsters_etc._who_engage_in_challenging_conflicts_readily_and_often._animated_aptly_by_studio_4°c_and_directed_by_shinichiro_watanabe , _it_is_an_enjoyable_variant_on_the_usual_matrix_story .",1
"i_recently_ ( may_2008 ) _discovered_that_this_childhood_favorite_was_available_as_a_dvd._although_i've_seen_a_great_deal_of_high_quality_movies_since_then_ ( late_70's_ ( i_was_10_in_1978 ) ) , _this_three-episode , _low_budget_thing_still_stands_strong. < br_/ > < br_/ > what's_fun_is_that_i_now_watched_it_with_my_10_year_old_daughter , _and_she_experiences_just_the_same_as_i_remember_from_back_then : _the_creepy_music_ ( she_had_to_hold_my_hand , _even_though_she's_been_raised_with_watching_lotr_and_resident_evil ) , _the_ever_changing_theories_of_who_the_culprit_actually_is , _and_also_complaining_about_the_theatrical_voices_from_an_era_before_norway_discovered_the_difference_between_stage_acting_and_movie_acting. < br_/ > < br_/ > this_is_the_one_and_only_good_science_fiction_movie_ ( or_series ) _ever_made_in_norway._and_it's_still_worth_watching .",1
"i_haven't_seen_this_funny_of_a_show_on_fox_in_a_long_time , _and_the_wait_was_worth_it._the_kids_in_the_show_have_something_that_i_can_relate_to_on_every_episode , _and_even_my_dad_will_sit_down_and_watch_it._it_is_a_show_not_for_all_ages_that_doesn't_dumb_down_for_kids._it_is_like_still_standing_but_to_the_next_level._the_stuff_that_everyone_says_is_stuff_that_everyone_says_and_actions_that_everyone_does._it_says_stuff_that_we_all_think , _but_in_a_well_rounded_way_of_presentation._the_first_time_i_saw_the_show_i_could_not_believe_that_it_was_on_fox , _and_that_it_was_allowed_to_stay_on_the_air_after_a_few_episodes , _from_hilary's_boyfriend_choices_to_kenny's_boyfriend_choices , _it_is_well_worth_the_watch .",1
"perhaps_it's_because_i_am_so_in_love_with_the_william_holden_-_kim_novak_version , _or_because_i'm_not_a_gen-x'er , _but_this_was_absolutely_the_worst_remake_i_have_ever_seen._without_the_original's_soundtrack , _it_just_seemed_like_another_typical_tv_movie ... yes , _about_as_bland_as_kraft_cheese .",0
"no_music._no_stupid_masala._a_reasonably_realistic_portrayal_of_the_police_system_in_india_and_based_on_a_real_ '' encounter '' _specialist_in_india , _daya_nayak._that_is_ab_tak_56_ ( 56_symbolises_how_many_criminals_the_lead_ '' sadhu_agashe '' _has_killed '' _-_well_you_already_know_that_bit ) brilliance_exudes_nan_patekar_in_the_role_as_a_relaxed_and_calculating_indian_cop._the_one_liners_are_just_hilarious._the_plot_though_slightly_predictable_on_review , _is_intriguing_all_the_same._another_one_of_the_films_from_ram_gopal_vermas_the_factory._movies_which_are_either_decent_or_really_good , _ab_tak_chappan_meanders_close_to_very_good._but_yet_remains_one_of_the_top_70_films_released_from_india , _commercial_and_artsy_included. < br_/ > < br_/ > what_is_great_is_the_story_telling_is_relaxed_and_showcases_finally_ ( in_an_indian_flick ) _how_the_police_network_works._the_cast_is_really_damn_good_but_seriously_the_one_liners_are_funny_as_hell_ ( though_i_dont_know_if_the_subtitled_version_will_appear_as_funny ) _the_producers_are_trying_for_a_cannes_release , _which_is_interesting._made_by_debut_director_shamit_aman_ ( i_think_thats_his_name ) . < br_/ > < br_/ > again_55_y.o._nana_patekar_is_brilliant_away_from_his_silly_shouting_roles_of_the_past , _just_shows_what_a_good_director_can_do_with_a_good_actor._really_good_stuff._if_you_are_interested_in_indian_movies_and_are_disgusted_by_the_nonsense_some_of_our_guys_dish_out_then_this_is_definitely_a_relief. < br_/ > < br_/ > again_patekar_is_the_guy_who_happilly_carries_the_movie_on_his_shoulders_and_epitomises_the_style_of_the_movie-_relaxed , _funny , _intelligent_and_calculating._good_dialoges , _good_acting , _nice_direction_all_in_all_great_stuff._recommendations : _gangaajal , _ram_gopal_verma's_company_ ( both_indian_flicks )",1
"this_movie_was_pure_genius._john_waters_is_brilliant._it_is_hilarious_and_i_am_not_sick_of_it_even_after_seeing_it_about_20_times_since_i_bought_it_a_few_months_ago._the_acting_is_great , _although_ricki_lake_could_have_been_better._and_johnny_depp_is_magnificent._he_is_such_a_beautiful_man_and_a_very_talented_actor._and_seeing_most_of_johnny's_movies , _this_is_probably_my_favorite._i_give_it_9./._rent_it_today !",0
"this_is_very_much_overrated._i_guess_it_carries_some_nostalgic_value_for_many_people._it_has_its_moments , _but_every_scene_is_heavily_overacted_and_the_plot_is_quite_shallow._with_this_cast_it_could_have_been_much_better .",0
this_movie_was_absolutely_terrible._i_can't_believe_i_paid_to_see_it_in_the_theatre._i_wouldn't_watch_it_on_free_cable_t.v._i'm_surprised_that_joe_magtena_even_made_it._do_not_waste_your_time_with_this_movie .,0
"bronson_and_ireland , _in_their_last_film_together , _make_a_likable_pair._he_is_more_restrained_than_usual_and_she_has_become_a_winning_actress._but_as_a_thriller_the_film_is_totally_worthless._its_premise_is_downright_silly_and_its_pace_is_much_too_rushed .",0
"sometimes , _making_something_strange_and_contemporary_doesn't_always_work_to_everyone's_advantage._while_i_will_admit_that_the_set_design_and_concept_of_the_film_was_rather_interesting , _the_execution_of_these_ideas_into_one_congruent_story_just_didn't_work._this_film_was_so_hideously_slow_and_pointless , _not_even_robin_williams_could_save_this_garbage._it's_obvious_barry_levinson's_dream_fell_flat_on_its_face , _but_he_should_have_warned_the_rest_of_the_world_about_this_slop .",0
"the_interplay_between_the_characters_is_a_moral_disaster._you_end_up_disliking_most_of_the_characters_and_you_don't_particularly_like_any_of_them. < br_/ > < br_/ > even_the_two_main_characters_played_by_david_and_gwen_are_so_badly_written_that_you_really_don't_care_one_bit_about_them._the_movie_has_no_plot , _no_direction_and_no_purpose._the_single_redeeming_quality_of_the_movie_was_to_treat_it_as_a_glimpse_into_the_messed_up_lives_of_a_few_losers_-_and_that's_hardly_stimulating_even_as_an_afternoon_waste .",0
"i_absolutely_hated_this_movie ! _i_was_9_when_i_saw_it._it_is_the_only_movie_i_have_ever_walked_out_of_in_the_theater._my_mom , _dad , _and_i_all_looked_at_each_other_during_the_movie_and_knew_we_were_wasting_our_time._this_movie_stole_approximately_45_minutes_of_my_life._everything_about_it_was_ridiculous._the_entire_premise_was_too_warped._being_9 , _i_was_always_easily_entertained._this_movie_proved_that_i_couldn't_subject_myself_to_anything_and_still_be_entertained .",0
"`` hak_hap '' , _or_ '' black_mask '' _ ( in_english ) _was_a_disappointment._i_was_told_that_it_was_a_sort_of_ '' japanese_version_of_the_matrix '' ._imagine_my_disappointment._the_film_was_either_badly_dubbed_or_the_soundtrack_didn't_time_well_with_the_film._another_thing_is_that_the_dialogue_was_pretty_much_bad._there_was_very_little_thought_put_into_the_english_version_of_this_film_and_it_appeals_only_to_the_ '' senseless_action '' _genre._not_a_film_i_would_want_to_see_again .",0
"ok_so_a_10_for_a_2_1/2_star_movie_you_ask ? ... well_see_this_one_and_maybe_it_will_make_more_sense .. _hitchcock_never_blended_scenes_together_better .... the_film_weaves_scenes_together_flawlessly_from_the_start_and_yet_you_don't_get_that_scattered_feeling_you_sometimes_get_when_a_movie_runs_you_through_the_many_characters_it_attempts_to_develop._you_sense_that_the_characters_will_show_you_something_unusual_about_themselves_and_then_they_don't_disappoint_you_when_they_do._screenwriter/producer_phil_hay's_surreal_tale_of_life , _blended_with_an_absolutely_superb_soundtrack_makes_you_think_more_about_the_6_degrees_of_separation_in_life_than_the_movie_by_the_same_title ... i_will_be_looking_for_more_good_things_from_this_producer_in_the_future .",1
"i_was_watching_the_perfect_storm , _and_thought_about_another_wolfgang_peterson_film_which_is_much_better -- this_one._although_certainly_not_based_on_a_true_story , _in_the_line_of_fire_is_how_a_movie_should_be_made._it_has_a_terrific_story_with_a_great_cast._malkovich_won_a_well-deserved_oscar_for_his_performance_as_the_creepy_killer_with_a_grudge_against_the_government_he_served_all_too_well._eastwood_is_good_as_the_tortured_secret_service_and_russo_is_easy_on_the_eyes._if_you_haven't_seen_this , _definitely_rent_it_or_buy_it_as_i_did._definitely_one_of_the_best_crime_thrillers_of_the_past_decade._9/",1
"this_is_pretty_funny._ '' saturday_the_12th '' , _a ? ... _great_work ... _i_laughed_every_minute_of_the_movie ... _this_is_like_ '' scary_movie '' _for_the_1980's._great_student_bodies-styled_gags ... < br_/ > < br_/ > too_bad_this_isn't_on_video ... _but_you_can_still_watch_it_on_flix ...",0
"tenchu_aka._hitokiri-_directed_by_hideo_gosha_-_starring_shintaro_katsu_and_tetsuya_nakadei_belongs_ ( together_with_goyokin , _hara_kiri_ & _rebellion ) _to_the_best_chambara_movies_existing. < br_/ > < br_/ > its_the_story_about_shintaro_katsu_ ( who_plays_okada_izo ) _working_for_nakadei , _who_wants_to_become_the_daymio._okada , _being_the_ '' cleaner '' _for_nakadei_is_being_treated_like_a_dog_-_and_after_quite_a_while_he_realises_-_what_he_realy_is_to_nakadei. < br_/ > < br_/ > but_there_is_so_much_more_in_this_movie_-_every_fan_of_japanese_cinema_should_have_seen_it_ ! ! ! ! ! ! ! < br_/ > < br_/ > ( tenchu_means_heavens_punishment )",1
"renoir's_tale_of_paris , the_cancan , a_washer-girl_and_the_moulin_rouge.a_more_subdued , but_highly_entertaining_version_of_the_opening_of_the_moulin_rouge._jean_gabin_gives_his_usual_excellent_performance.the_technicolor_photography_on_the_print_i_saw_was_exquisite.an_easy_evening's_viewing._chris_w_galla",1
"in_theodore_rex_poor_whoopi_goldberg_is_set_up_as_a_tough_police_cop_who_gets_to_work_with_a_pathetic_dinosaur_on_a_case._the_movie_tries_to_be_funny , _and_tries_to_make_a_story_about_abductions_and_more_but_it_never_works._the_movie_is_far_from_funny , _and_the_story_is_ridiculous._i_voted_1/",0
"this_is_a_movie_about_a_man_everybody_thinks_is_jewish.this_is_a_movie_about_lawrence_newman , _who_lives_in_brooklyn_in_the_1940 's , _at_the_time_of_wwii.one_day , _when_he_gets_himself_glasses , _people_start_thinking_he's_a_jew.and_that_only , _because_he_looks_like_one.and_he_lives_in_a_very_antisemitic_neighborhood.so_some_people_start_treating_him_like_dirt.they_make_that_judgment , _being_a_jew , _of_larry's_fresh_wife , _gertrude_hart , _too.that_makes_their_lives_unbearable.neal_slavin's_focus_ ( ) _is_a_fairly_good_look_at_the_antisemitism.that's_a_problem_that_won't_go_away.the_movie_is_based_on_athur_miller's_novel , _which , _i_admit , _i_haven't_read.but_the_movie_is_really_good , _so_i'm_sure_the_book_would_also.the_actors_do_good_job.william_h.macy_is_always_good , _and_his_work_as_larry_newman_is_brilliant.laura_dern_is_gert_hart_and_she's_magnificent.meat_loaf_is_almost_scary_as_the_neighbor_who_wants_to_keep_jews_out_by_any_means_necessary.david_paymer's_character_as_the_jewish_shop-owner_mr._finkelstein_is_the_most_sympathetic_in_the_movie.paymer_is_the_perfect_choice_for_the_role.one_of_the_greatest_scenes_is_in_the_end_when_mr.finkelstein_and_newman_fight_against_those_nazi-like_people_with_baseball_bats.they_join_together_to_fight_the_evil.the_christian_and_the_jew .",1
"this_is_a_cut_above_other_movies_of_the_genre : _genuinely_suspenseful , _intelligent , _brilliantly_acted_and_visually_stunning._yes , _the_plot_can_be_confusing_-_but_that's_partly_what_makes_it_pack_such_a_punch._watch_it_twice_if_you_can._you'll_get_almost_as_much_out_of_watching_it_when_you_know_the_twist_than_you_do_from_watching_it_the_first_time. < br_/ > < br_/ > don't_be_put_off_by_the_fact_that_this_film_comes_from_korea , _a_country_not_too_familiar_to_most_western_audiences._while_there_are_elements_of_the_film_that_are_culturally_specific , _the_underlying_themes_are_all_too_universal_-_guilt , _anger , _loss , _madness_and_retribution._all_of_these_are_handled_superbly_by_lim_su-jeong_as_su-mi , _the_lead_character._also_worthy_of_particular_mention_is_yum_jung-ah , _who_delivers_a_deeply_creepy_and_unsettling_performance_as_the_stepmother._ < br_/ > < br_/ > while_it_has_its_scary_moments , _this_is_not_really_a_horror_flick_as_most_people_would_imagine_it._it's_more_a_psychological_suspense_story_with_an_element_of_mystery._it_grips_you_from_the_start_and_will_keep_you_guessing_until_the_end_-_and_possibly_beyond !",1
"it_could_have_been_a_morbidly_fascinating_look_at_the_life_of_one_of_america's_most_notorious_serial_killers , _but_sadly_it_doesn't_even_come_close._terrible_editing , _direction , _bad_acting , _you_name_it._this_movie_is_literally_about_10_minutes_of_plot_stretched_into_100._the_only_redeeming_quality_is_bruce_davidson_as_the_father , _but_that's_not_nearly_enough_to_save_this_stinker._a_1_out_of_10 .",0
"imagine_you're_a_high-school_boy , _in_the_back_of_a_dark , _uncrowded_theater_with_your_girlfriend._how_bad_would_a_movie_have_to_be , _in_order_that_you_would_feel_compelled_to_leave_the_theater_and_head_home_before_it_ended ? _this_movie_is_that_bad._really._movies_often_become_so_bad_that_they're_good ; _this_movie_is_beyond_that_stage_of_bad-ness._it_is_painfully_bad._horribly , _terribly , _crime-against-humanity_bad .",0
"let_me_start_by_saying_at_the_young_age_of_34_i_was_suddenly_widowed._i_was_devastated_as_he_was_not_sick -- -_he_died_unexpectedly_basically_of_a_coronary -- -_his_carotids_blew_out -- _he_died_behind_our_house._there_was_a_lot_of_speculation_from_police , _cause_he_fell_on_something_and_it_bashed_his_head_in._i_was_a_suspect_for_murder_until_the_autopsy_came_back._ < br_/ > < br_/ > my_children_were_as_traumatized_as_i_was , _so_in_love_with_a_good_father_figure_as_he._i_had_three_small_children , _no_education , _no_financial_support._i_took_it_very , _very_hard._ < br_/ > < br_/ > within_two_years_my_in-laws_attacked_me_verbally , _physically , _emotionally_and_spiritually_demanding_i_grieve_not_in_front_of_the_children , _and_put_on_masks_and_showed_people_what_they_wanted_to_see , _not_show_them_my_pain_during_holidays ... _nobody_stood_up_for_me_and_my_choice_to_sit_out_one_holiday , _except_of_course , _the_grief_therapist_i_was_seeing_that_had_advised_me_to_follow_my_heart_and_soul._my_in-laws_didn't_get_it ! _it_changed_forever_my_relationship_with_them , _and_i_have_never_been_back_for_a_holiday._this_is_only_one_example_of_how_my_grief_was_disrespected ! _my_own_ ( new ) _husband_has_seen_me_fall_apart_talking_about_the_trauma_when_i_shared_from_my_soul._i_collapse , _can_not_breathe , _hyperventilate , _and_generally_am_defunct_for_a_few_days_if_i_even_try_to_convey_the_hidden_pain._ < br_/ > < br_/ > now_about_this_movie ... < br_/ > < br_/ > today , _my_soul_was_stirred , _my_heart_broken._my_fears_and_pain_re-surfaced_from_the_real_demons_this_movie_presents ; _how_one_grieves_compared_to_how_others_expect_us_too_and_the_demons_within._adam_sandler_portrayed_perfectly_the_horrendous_agony_you_face , _overcome_and_most_of_all , _work_through_on_your_own_time ! _this_movie_dredged_up_all_the_pain_that_i_have_tried_over_the_years_to_deal_with._you_see , _when_something_harms_your_soul_so_profoundly , _so_deep_that_utterances_are_all_that_come_from_your_mouth_in_moments_of_thinking , _you_can_not_deal_with_it_without_wishing_you_were_dead_and_walking_through_life , _in_a_dead_state._ < br_/ > < br_/ > the_bible_has_a_scripture , _romans_8:26_that_i_have_clung_to , _that_when_my_mouth_and_soul_know_not_what_to_pray_for , _that_god's_holy_spirit_carries_that_agony_to_the_feet_of_god -- _i_need_not_speak._sandler_portrayed_that_to_perfection ! _ < br_/ > < br_/ > there_is_a_scene_where_he_has_been_hauled_into_a_court_hearing , _for_mental_health_commitment_purposes , _and_he_goes_back_in_to_face_his_in-laws -- -_ ( familiar_to_me ) -- -_and_he_tells_them_the_stunning_truths_that_he_has_been_possessed_by , _per_se , _that_he_can't_get_over._it's_a_profoundly_strong , _and_mighty_performance._i_started_bawling_and_had_a_hard_time_after_wards_getting_up_to_walk_out_from_the_theater_feeling_my_legs_too_weak_to_do_so._my_son_was_with_me_and_saw_it_first_hand , _my_precise_motions_while_trying_to_hold_it_all_together ; _a_lesson_for_him , _my_youngest_who_barely_remembers_his_daddy._it's_been_13_years_for_me_but_this_movie_brought_me_back_to_the_moment_of_losing_my_in-laws_forever_when_they_demanded_a_mask_on_my_emotions_and_my_surrendering_to_their_desires , _instead_of_respect_to_my_own._ < br_/ > < br_/ > i_write_this , _so_that_if_you_are_a_griever , _you_are_prepared_for_this_movie , _but_recommend_it_highly_in_the_1000_star_performance_sandler_gave._ < br_/ > < br_/ > if_you_are_not_yet_a_griever , _please_take_a_lesson_from_his_movie_and_just_listen_and_accept_people's_choices_in_their_grief , _letting_them_find_peace_in_their_own_time ! _sometimes , _the_soul_can_not_utter_the_words_to_convey_our_pain._ < br_/ > < br_/ > go_see_this_movie_with_tissues_and_not_without_preparing_to_take_it_in ... _to_your_soul !",1
"nothing_is_fantastic ! _simple_as_that ! _it's_a_film_that_shouldn't_work , _yet_does._natali_stays_in_the_realm_of_sci-fi , _however_this_film_is_also_a_comedy._cypher_it_seemed_was_a_big_budget_draining_affair_for_natali_ ( at_ $ .5million ! _woo-hoo_pa ! ) _so_with_nothing_he_scales_down_again._this_is_low_budget , _independent_film-making_at_it's_best._simple , _good_old_fashioned_storytelling_and_an_attempt_at_making_a_film_for_artistic_merit_as_apposed_to_hollywood's_usual_reasons_for_mostly_financial_gain._nothing_is_a_film_about_nothing_and_before_you_ask , _no_it_is_not_anything_like_seinfeld ! _basically_andrew_and_dave_are_a_couple_of_losers._they_live_in_a_strange_looking_house_beneath_two_freeways._andrew_is_a_telesales_travel_agent_who_is_agoraphobic_while_dave_is_andrews_best_mate_who_stays_with_him_rent_free_to_help_him_out._dave_is_tired_of_it_however_and_has_a_gorgeous_girlfriend_who_he_wants_to_move_in_with._by_bizarre_mis-fortunes_however , _dave_finds_out_his_girlfriend_embezzled_a_huge_amount_of_money_from_daves_work-place_incriminating_dave , _and_andrew_is_wrongly_accused_of_sexually_assaulting_a_girl_scout_ ( canadian_humour_people ! ) ._as_it_turns_out_andrew's_house_is_to_be_demolished_as_well_and_he_can't_stop_it_happening_as_the_house_was_built_on_land_it_should_not_have_been_built_on._both_andrew_and_dave_are_inside_the_house_when_the_police_and_the_demolition_team_come_calling._they_are_desperate_and_can't_escape , _and_in_the_panic_and_confusion_just_as_the_police_burst_in_everything_fades_to_white._what_has_happened ? _have_dave_and_andrew_died ? _they_wake_to_find_themselves_still_in_the_house_only_it_is_quiet._no_police , _no_demolition_team , _no_angry_girl_scout_mother ! _what_happens_is_dave_and_andy_discover_they_have_the_ability_to_ '' wish_or_hate_away. '' _as_it_turns_out_they_have_hated_away_the_entire_outside_world._they_are_left_alone._the_house_is_surrounded_by_nothing , _which_is_portrayed_as_pure_white._so_what_this_means_is_that_the_films_setting_is_a_house_set_and_then_just_white._the_film_is_an_interesting_view_on_human_isolation_and_the_psyche_and_of_course_as_they_spend_more_time_alone_together_with_no_food_and_no_water , _they_begin_to_tire_of_each_other._they_discover_they_can_hate_away_hunger , _which_is_useful_but_obviously_things_get_out_of_hand_shall_we_say._i_can't_reveal_much_but_i_must_say_bouncing_heads_are_quite_a_sight_to_behold. < br_/ > < br_/ > this_film_is_quirky , _funny , _interesting._the_effects_are_simple_yet_effective_and_natali_brings_together_two_buddies_from_cube , _david_hewlett , _and_andrew_millar_to_lead_the_film._they_have_chemistry_and_also_work_very_well._they_have_to_hold_90 % _of_the_movie_by_themselves_and_much_of_it_in_a_pure_white_background , _yet_it_works._certainly_i_expect_this_to_get_the_same_diabolical_treatment_as_cypher_did_and_it_should_appear_on_dvd_in_a_year_or_two_in_the_states._nothing_is_a_top_quality_and_unique_film_and_although_not_as_good_as_cube_or_cypher_it_once_again_proves_natali_as_one_of_the_best_up_and_comers. < br_/ > < br_/ > natali_is_someone_who_has_really_interested_me_in_his_three_features_so_far_and_i_cannot_wait_for_his_next_feature._i_prey_to_god_he_doesn't_do_the_proposed_necropolis , _written_and_directed_by_add_sufferer , _the_ever_crap_paul_anderson._vincenzo_old_buddy_if_paul_comes_round_to_your_pad , _run ! ! ! _run_like_the_wind ! ! _i_hope_and_prey_this_guy_doesn't_take_to_hollywood_like_alex_proyas_did_ ( with_the_enjoyable_yet_pussy-footed , _sugar_coated , _helium_light : _i_robot ! ) ._keep_your_eyes_peeled_for_this_guy._ * * * *",1
"in_new_york , _when_the_shy_and_lonely_project_manager_of_a_design_firm_matt_saunders_ ( luke_wilson ) _meets_jenny_johnson_ ( uma_thurman ) _in_the_subway , _he_invites_her_to_date_and_have_dinner_with_him._jenny_immediately_falls_in_love_for_him , _they_have_sex_and_she_discloses_her_true_identity_to_him , _telling_that_she_is_the_powerful_superhero_g-girl._after_meeting_his_co-worker_and_friend_hannah_lewis_ ( anna_faris ) , _the_needy_jenny_becomes_jealous , _controlling_and_manipulative , _and_matt_follows_the_advice_of_his_best_friend_vaughn_haige_ ( rainn_wilson ) _and_dumps_her , _breaking_her_heart._jenny_turns_matt's_life_into_hell , _while_he_has_a_romance_with_hannah._however , _the_archenemy_of_g-girl_and_former_high_school_sweetheart_of_jenny , _professor_bedlam_ ( eddie_izzard ) , _proposes_matt_to_lure_jenny_to_strip_her_superpowers. < br_/ > < br_/ > '' my_super_ex-girlfriend '' _is_delightfully_silly_and_funny._this_romantic_comedy-adventure_has_many_hilarious_moments_and_is_very_entertaining._luke_wilson_is_great_in_the_role_of_an_idiot , _anna_farris_is_extremely_sexy_as_usual , _and_uma_thurman_is_great_in_the_role_of_a_deranged_neurotic_superhero_that_recalls_glenn_close_in_ '' fatal_attraction '' _or_evelyn_draper_in_ '' play_misty_for_me '' ._my_vote_is_seven. < br_/ > < br_/ > title_ ( brazil ) : _ '' minha_super_ex-namorada '' _ ( `` my_super_ex-girlfriend '' )",1
"this_could_have_been_a_very_good_film , _a_very_interesting_look_at_ancient_tradition_and_oral_history , _but_it_should_have_been_a_short_subject._as_it_is_ , _it_moves_at_a_snail's_pace ; _sure_that's_part_of_the_life_being_portrayed , _but_this_was_unbearable._i_fell_asleep_watching_them_make_soup_and_that_was_a_highlight .",0
"cult_classics_are_nearly_impossible_to_predict._who_could_guess_that_vision_quest , _fight_club , _and_2001 : _a_space_oddysey , _movies_that_were_panned_by_critics_and_audiences_alike_upon_their_release , _would_become_immensely_popular ? _like_many_imdbers , _i_consider_myself_a_movie_expert._unlike_the_majority_of_those_who_hated_envy ( evidenced_by_a_dismal_4.4_rating ) , _i_found_envy_to_be_one_of_the_funniest_movies_in_the_last_decade. < br_/ > < br_/ > the_plot_of_the_movie_is_ridiculous._the_dialogue_isn't_clever , _the_scenes_have_little_continuity , _and_the_script_seems_like_it_was_written_by_a_fourth_grader._but_that's_exactly_why_the_movie_is_so_hilarious._you_see , _in_order_to_appreciate_the_accidental_genius_of_envy , _you_have_to_enjoy_the_movie_from_an_ironically-detached_point_of_view. < br_/ > < br_/ > why_do_i_love_envy ? _because_the_movie_is_bad_to_the_point_that_it_becomes_good._this_is_the_recipe_for_a_cult_classic , _and_envy_definitely_fits_the_bill .",1
the_fiendish_plot_of_dr._fu_manchu_ ( ) ._this_is_hands_down_the_worst_film_i've_ever_seen._what_a_sad_way_for_a_great_comedian_to_go_out .,0
"being_a_big_fan_of_the_romantic_comedy_genre , _and_therefore_having_seen_a_large_number_of_these_films , _it_is_rare_that_one_strikes_me_as_totally_unique._for_that_matter , _it_is_equally_rare_that_i_am_gasping_for_breath_through_the_laughter_during_several_scenes._the_love_story_is_a_little_thin_on_the_ground , _but_i'd_say_that's_probably_for_the_best , _as_this_romantic_comedy_has_the_emphasis_firmly_on_ '' comedy '' , _and_in_any_case_it_stretches_the_bounds_of_credibility_just_a_little_more_than_i_like_most_rom_com's_to_do._the_four_scientists_provided_some_of_the_funniest_moments_not_just_in_this_film , _but_in_any_film_i've_seen_in_a_long_while._i_hesitated_for_the_briefest_of_moments_before_finally_choosing_a_ '' '' _over_a_ '' '' _as_a_rating , _as_i_believe_that_far_too_many_people_use_it_indiscriminately , _and_therefore_the_maximum_rating_loses_some_of_its_impact._i'm_also_a_big_meg_ryan_fan , _which_helps , _but_this_is_one_of_the_few_films_i've_seen_in_which_i'd_say_she_is_comprehensively_overshadowed._she_and_tim_robbins_are_cast_as_the_leads , _but_for_me_play_second_fiddle_to_the_antics_of_the_bumbling_intellectuals._a_genuine_laugh-out-loud_type_film .",1
