review,sentiment
"i_went_into_ '' the_closer_she_gets '' _knowing_that_it_was_the_story_of_the_filmmaker's_mother_fighting_cancer._i_expected_it_to_be_a_very_harrowing , _depressing_movie._and_although_the_subject_matter_is_certainly_emotionally_wrenching , _the_remarkable_thing_about_this_movie_is_the_positive_message_it_sends._it_shows_a_family's_total_dedication_to_meet_the_challenge_of_cancer_together._they_refuse_to_lose_faith_in_each_other , _even_in_the_darkest_moments._ < br_/ > < br_/ > the_most_moving_moments_to_me_are_when_this_faith_is_revealed._little_comments_that_the_mother_and_the_family_make_to_each_other_that_reveal_her_ ( and_their ) _will_to_survive , _and_their_defiant_emphasis_on_love_and_family_togetherness._in_this_way_it_is_an_uplifting_and_profoundly_hopeful_film._we_should_all_be_so_lucky_as_to_be_surrounded_by_family_like_this_in_times_of_serious_illness .",1
"nora_is_a_single_mother-of-two_who_still_wants_to_live_the_life_of_a_young_artist_in_the_1970s , _as_do_her_friends , _a_group_of_writers , _singers_and_actors._the_free_love'_philosophy_isn't_quite_out_of_the_system__and_nora_didn't_count_on_falling_in_love , _particularly_with_a_junkie._hazlehurst_won_her_first_of_two_afi_awards_in_the_space_of_four_years_for_her_amazing_portrayal_of_nora , _who_makes_sure_she_does_the_right_thing_by_her_children , _but_falls_in_love_with_junkie_javo_ ( friels ) _at_the_same_time._garner__who_would_later_costar_in_films_such_as_love_and_other_catastrophes_and_strange_planet__is_well-cast_as_nora's_pre-pubescent_daughter , _and_caton_ ( perhaps_in_readiness_for_his_role_as_host_of_the_lifestyle_program_hot_property_in_2000 ? ? ? ) _appears_as_a_bearded_painter._early_effort_by_director_cameron_is_a_winner ; _he_went_on_to_make_the_award-winning_miniseries_my_brother_jack_among_his_later_projects._but_it's_the_stunning_delivery_by_hazlehurst_which_brings_to_life_the_intelligent , _searching_script , _based_on_helen_garner's_award-winning_novel .",1
"and_this_is_a_very_disturbing_film._i_may_be_wrong , _but_this_is_the_last_film_where_i_considered_burt_reynolds_an_actual_actor , _who_transformed_the_role , _and_delivered_a_message. < br_/ > < br_/ > jon_voight_and_ned_beatty_are_also_excellent._they_are_unassuming_and_unaware ; _businessmen_wanting_to_enjoy_the_country._little_did_they_know_what_would_happen_next. < br_/ > < br_/ > the_photography_and_sets_are_realistic_and_natural._this_was_before_the_days_of_wes_craven. < br_/ > < br_/ > what_is_most_disturbing_about_this_film_is_the_fact_that_places_like_this_still_exist._in_america , _country_folk_still_detest_city_people ; _it_is_almost_a_century_and_a_half_since_the_civil_war. < br_/ > < br_/ > you_will_enjoy_this_film._it_was_filmed_in_the_rural_sections_of_south_georgia , _which_still_exist._just_don't_drive_past_that_to_mobile , _alabama ; _that_area_still_has_not_been_repaired_since_hurricane_katrina._10/ .",1
"dude , _i_thought_this_movie_rocked._perfect_for_just_sitting_around_alone_and_watching_at_like_3am_with_just_you_and_a_bottle._the_whole_time_you_are_watching_it_you_are_thinking_wtf ? _what's_gonna_happen_next .... _dude_just_get_with_the_chick_already._alright ..... _they_are_pickin_mushrooms ... _this_is_odd ... _but_kinda_creepy_cool._damn_this_whole_movie_has_an_erotic_dirty_naughty_cold_evil_undertone_to_it ... _it's_subtle_dance_just_keeps_you_drawn_to_it ... _you're_just_waiting_for_someone_to_get_whacked._but_damn ... _wtf ! ? _you_get_that_and_then_some._for_the_morally_enraged_stomach_it_is_great_running_to_the_toilet_to_barf_material._any_movie_that_can_get_that_kinda_reaction_out_of_you_deserves_an_award .",1
"in_all_the_comments_praising_or_damning_dalton's_performance , _i_thought_he_was_excellent._he_does_not_play_rochester_as_a_spoiled_pretty_rich_boy , _but_as_a_roguish , _powerful_man._i_liked_this_version , _although_the_shot_on_video_aspect_was_sometimes_distracting , _and_the_scenes_with_jane_and_st._john_never_quite_gelled._i_give_this_an_8 .",1
"he's_stocky , _sweaty , _slightly_cross-eyed_and_restless._he_stands_in_front_of_us_and_calls_himself_a_pervert._he_claims_that_we__the_film_viewers__perceive_the_screen_as_a_toilet_bowl , _and_are_all_secretly_wishing_for_all_the_s * * t_to_explode_from_the_inside._he's_unpredictable_and_scary._well ? _come_on , _you_could_have_guessed_by_now : _he's_one_of_the_leading_philosophers_of_our_age. < br_/ > < br_/ > slavoj_iek_is_both_a_narrator_and_a_subject_of_sophie_fiennes'_extraordinary_new_film , _a_pervert's_guide_to_the_cinema._fiennes_illustrates_a_feature-long_lecture_by_iek , _and_does_so_in_two_ways : _by_providing_exemplary_film_clips_and_putting_iek_on_real_ ( or_reconstructed ) _locations_from_the_movies_he_speaks_about._it's_always_nice_to_watch_neatly_captioned_scenes_from_great_movies_ ( although_revenge_of_the_sith_got_here_as_well ) , _but_the_main_attraction_of_a_pervert's_guide _is_iek_himself._what_makes_the_movie_such_fun_to_watch_is_the_unanswerable_question_one_cannot_help_but_ask_over_and_over_again : _what_is_more_outrageous , _iek's_views_or_iek's_screen_presence ? _in_a_documentary_by_astra_taylor_ ( iek ! , _05 ) , _slovenian_philosopher_at_one_point_confessed_his_fear_of_being_silent._because , _he_claimed , _he_feels_like_he_doesn't_exist_in_the_first_place , _the_only_way_to_make_all_other_people_believe_he_does_is_to_talk_constantly_and_feverishly._and_talk_he_did , _and_how._also_a_pervert's_guide _is_dominated_by_his_voice__delivering_perfect_english_in_most_crazy_way , _and_making_some_astonishing_points_about_the_cinema. < br_/ > < br_/ > what_are_those ? _well , _for_example_he_sees_chaplin's_reluctance_towards_talking_picture_as_a_sign_of_an_universal_fear_of_voice_itself_ ( kind_of_alien_force_taking_over_the_human_being__think_the_ventriloquist_segment_of_dead_of_night_ [ ] ) ._he_says_that_the_perverse_nature_of_cinema_is_to_teach_us_to_desire_certain_objects , _not_to_provide_us_with_them._he_identifies_groucho_marx_as_super_ego , _chico_as_ego_and_harpo_as_id._he_says_a_million_other_interesting_things , _and_all_the_time_we_cannot_take_our_eyes_off_him , _so_persuasive_ ( and_captivating ) _are_his_looks._at_some_point_i_couldn't_help_but_stare_at_his_thick , _scruffy_hair_and_wonder_what_kind_of_a_brain_lays_stored_underneath._craving , _of_course , _for_more_insights. < br_/ > < br_/ > most_notable_are_iek's_readings_of_lynch_and_hitchcock_ ( which_comes_as_no_surprise_since_he_has_written_about_both_of_them ) ._the_cumulative_effect_of_many_brilliantly_edited_clips_from_their_respective_work_made_those_parts_of_iek's_lecture_memorable_and__unlike_others__difficult_to_argue_with , _since_he_seems_to_really_have_gotten_things_right_on_these_two_directors._this_doesn't_go_for_his_reading_of_tarkovsky_for_example , _upon_whom_he_relentlessly_imposes_his_own_utterly_materialistic_view_of_reality , _dismissing_precisely_what's_so_remarkable_in_all_tarkovsky_ ( namely_strong_religious_intuitions_and_images ) . < br_/ > < br_/ > the_question_isn't_whether_iek_is_inspiring_and_brilliant , _because_he_is ; _or_whether_fiennes_film_is_worth_watching , _because_it_is_likewise._the_real_question_is_rather : _are_iek_views_coherent ? _one_smart_observation_after_another_make_for_an_overwhelming_intellectual_ride , _but_after_the_whole_thing_is_over , _some_doubts_remain._for_example : _while_considering_vertigo_ ( ) _iek_states_that_what's_hidden_behind_human_face_is_a_perfect_void , _which_makes_face_itself_only_a_facade : _something_of_a_deception_in_its_own_means._however , _when_in_the_final_sequence_we_hear_about_the_ever-shattering_finale_of_city_lights_ ( ) _as_being_a_portrait_of_one_human_being_fully_exposed_to_another , _it's_hard_not_to_ask : _what_happened_to_the_whole_facade-thing ? _why_should_we_grant_chaplin's_face_intrinsic_value_of_the_real_thing_and_deprive_kim_novak's_of_this_same_privilege_in_two_bold_strokes ? _or_maybe_that_incoherence_might_also_be_read_in_lacan's_terms ? _ ( the_name_of_the_notoriously_ '' unreadable '' _french_psychoanalyst_is_fundamental_to_iek's_thought. ) _the_film_has_all_the_virtues_of_a_splendid_two-and-a-half_hours_lecture : _lots_of_ground_are_covered , _many_perspectives_employed , _even_some_first-rate_wisecracks_made_ ( when_iek_travels_on_a_melanie_daniels'_boat_from_the_birds_ [ ] _and_tries_to_think_as_she_did , _he_comes_up_with : _ '' i_want_to_f * * k_mitch ! `` ) ._but_it_has_also_one_shortcoming_that_isn't_inherent_to_two-and-a-half_hours_lecture_as_such : _it's_almost_obsessively_digressive._iek's_yarn_about_how_far_are_we_from_the_real_is_as_good_as_any_other_psychoanalytic_yarn , _but_after_some_80_minutes_it_becomes_quite_clear_that_one_of_iek's_perverse_pleasures_is_to_ramble_on_and_on , _changing_subjects_constantly._overall_effect_is_this_of_being_swept_away_by_a_giant , _cool , _fizzing_wave : _you're_simultaneously_taken_by_surprise , _refreshed , _in_mortal_danger_and_confused_no_end._as_you_finish_watching , _your_head_is_brimming_with_ideas_not_of_your_own_and_you're_already_planning_on_re-watching_some_films__but_you_also_share_a_sense_of_having_survived_a_calamity. < br_/ > < br_/ > the_ultimate_question_is : _did_iek_lost_it ? _or_haven't_we_even_came_close_to_the_real_thing ? _once_cinephilia_becomes_punishable_by_imprisonment , _we_shall_all_meet_in_a_one_big_cell_and_finally_talk_to_each_other_ ( not_having_any_movies_around_to_turn_our_faces_to ) ._i_dare_you_all : _who_will_have_enough_guts_to_approach_iek_and_defy_him ? _my_guess_is_that_once_you_look_into_those_eyes_in_real_life , _you_become_a_believer .",1
"as_much_as_i_hate_to_disagree_with_the_original_poster , _i_found_asterix_and_the_vikings_quite_good , _and_a_huge_step_above_previous_attempts_at_animating_everyone's_favorite_gaul. < br_/ > < br_/ > for_someone_not_familiar_with_the_famous_comic_series , _the_show_would_be_hard_to_follow , _but_for_those_of_us_in_the_know , _it's_a_pleasure_to_watch. < br_/ > < br_/ > first_and_foremost , _the_animation_is_far_superior_to_earlier_comic_adaptations._you_can_tell_they_took_the_time_and_effort_to_really_recapture_the_look_and_feel_of_the_comics_this_time_around. < br_/ > < br_/ > as_mentioned , _there_are_elements_of_other_asterix_titles_in_the_movie_and_i_can_see_how_fans_of_those_titles_might_feel_confused_or_a_bit_let_down , _but_i_was_so_caught_up_in_actually_seeing_one_of_my_favorite_childhood_comics_faithfully_represented_on_the_screen , _any_qualms_i_had_were_minor_by_comparison._minor_spoilers_follow ... < br_/ > < br_/ > asterix_and_his_faithful_friend_obelix_travel_north_to_rescue_the_nephew_of_their_village_chief , _who_has_been_captured_by_the_vikings._the_vikings_think_that_by_the_boy_teaching_them_about_fear , _they_will_be_able_to_fly , _thanks_to_some_poorly_worded_advice_from_their_village_druid._in_the_process , _the_boy_meets_the_viking_chief's_daughter_abba_and_they_fall_in_love , _etc_etc_etc ... _if_my_explanation_sounds_convoluted , _don't_worry .. _the_plot_is_easy_to_follow ! _definitely_a_great_buy .. _you_can_purchase_this_dvd_through_amazon_france , _but_be_warned .. _your_dvd_player_probably_won't_be_able_to_play_it._i_had_to_change_the_region_setting_on_my_computer_to_view_it ..",1
"this_movie_is_an_incredible_piece_of_work._it_explores_every_nook_and_cranny_of_the_human_mind , _focusing_on_the_characters_relationships_with_the_people_around_them._stellar_performances_all_around._this_one_had_me_weeping_for_about_half_an_hour_straight._spend_some_real_time_with_this_one .",1
i_just_wanted_to_say_that_when_i_was_young_my_favorite_t.v_show_back_in_the_day_was_night_heat._i_loved_the_characters_and_the_plot_of_the_show._i_thought_that_it_was_an_excellent_show_and_still_do_to_this_day._i_enjoy_watching_the_reruns_and_i_am_a_big_fan.i_love_the_way_the_characters_played_off_one_another.i_would_always_stay_up_late_to_watch_my_favorite_show_with_my_mother_who_also_was_a_big_fan._now_i_can_enjoy_watching_my_show_again_and_listening_to_the_theme_song.which_i_thought_was_a_cool_song_for_the_show.my_favorite_characters_were_scott_hylands_and_jeff_wincott.i_enjoyed_watching_these_handsome_guys_take_down_the_bad_boys .,1
"i_thought_of_this_movie_when_i_watched_pluto_nash ... .. because_both_movies_have_randy_quaid_playing_a_retarded_robot , _this_movie_made_years_earlier_but_probably_written_by_a_screenplay_writer_that_drank_the_same_biotoxic_coffee_or_something_like_that ... whoa ... avoid_at_all_costs_even_to_pay_tribute_to_the_late_great_andy_kaufman_is_hard_to_do_here ... find_another_film_or_just_watch_taxi_reruns_on_latenight_tv ... his_latka_gravas_character_is_so_much_more_loveable ... tank_you_berry_much",0
nemesis_3_is_the_worst_movie_what_i_have_ever_seen ! ! ! _i_think_that_nemesis_3_was_only_30_minutes_long._and_that_movie_was_so_boo-oo-ring._when_that_movie_ends_and_i_saw_word : _nemesis_4 ... _i_thought_i_will ... not_watch_that_movie_never_again .,0
good_old_black_and_white_graham_greene_based_people_in_dangerous_times_doing_heroic_and_mysterious_things._hardly_a_shot_fired_or_a_punch_thrown_and_a_hundred_time_more_interesting_than_the_glop_that's_being_minted_by_hollywood_today._bacall_lights_up_the_screen_of_course_and_boyer_is_entirely_engaging._they_don't_make_movies_like_this_any_more .,1
"have_no_illusions , _this_is_a_morality_story._granger_is_the_troubled_ex-buffalo_hunter , _tempted_back_to_the_plains_one_more_time_by_kill-crazed_taylor._granger_can_see_the_end_is_near , _and_feels_deeply_for_the_cost_of_the_hunt-on_the_herds , _the_indians_and_the_land_itself._taylor , _on_the_other_hand_admittedly_equates_killing_buffalo , _or_indians_to_'being_with_a_woman . '_while_granger's_role_of_the_tortured_hunter_is_superb , _it's_taylor_who_steals_the_show , _as_the_demented , _immoral_'everyman'_out_for_the_fast_buck_and_the_goodtimes._there's_not_a_lot_of_bang-bang_here , _but_the_story_moves_along_quickly , _and_we_are_treated_to_a_fine_character_performance_by_nolan._the_theme_of_this_story_is_just_as_poignant_today , _as_in_the_1800s-man's_relationship_to_the_land_and_what's_on_it , _and_racism._considering_when_this_was_made , _the_censors_must_have_been_wringing_their_hankies_during_the_scenes_in_the_'bawdy_house ' , _taylor's_relationship_with_the_squaw , _and_much_of_the_dialogue._although_downbeat , _this_is_truly_a_great_western_picture .",1
"it_is_queen_victoria's_misfortune_to_be_defined_as_an_historical_figure_according_to_her_relationships_with_men.shortly_after_she_succeeded_to_the_throne_she_came_under_the_influence_of_her_prime_minister_lord_melbourne_to_the_extent_that_she_became_known_as_ '' mrs_melbourne '' .after_the_death_of_her_beloved_husband , albert , she_was_referred_to_as_ '' the_widow_at_windsor '' , and_years_later , a_long_friendship_with_her_scottish_ghillie_john_brown_earned_her_the_nickname_ '' mrs_brown '' .such_is_the_price_women_paid_in_a_patriarchal_society._the_reality_is_somewhat_different_and_ '' young_victoria '' _goes_some_way_towards_putting_the_record_straight , depicting_the_queen_as_an_intelligent_and_independent_young_woman_conscious_of_the_inequities_in_her_society_and_at_her_court._courts_have_always_been_hotbeds_of_seething_jealousy , plotting_and_counter-plotting , naked_ambition_and_sometimes , outright_murder._as_an_18_year_old_innocent , victoria_ascended_to_her_uncle's_throne , thus_initiating_a_positive_orgy_of_intrigue_and_a_power-struggle_between_prime_minister_lord_melbourne_and_his_rival_sir_robert_peel._lord_melbourne_cuts_a_dash_in_the_old_public_school_man_kind_of_way_with_his_finely-honed_cynicism_and_his_well-polished_gems_of_advice._hardly_surprising_then_that_the_young_queen_finds_herself_in_awe_of_him , and_even_perhaps_a_little_in_love , an_awe_that_he_ruthlessly_exploits , drawing_a_fine_line_between_attempted_seduction_and_attempted_sedition_as_he_forces_his_policies_through_against_victoria's_better_judgement._into_the_arena_rides_prince_albert , on_a_mission_from_king_leopold_of_belgium , keen_on_political_rapprochement_between_great_britain_and_the_rest_of_europe._at_first_a_reluctant_suitor , he_soon_falls_in_love_with_the_english_queen_and_palliates_the_influence_of_the_politicians_and_courtiers._ '' the_young_victoria '' _is_a_beautifully_photographed , brilliantly-scored_and_very_sumptuous_movie.i_note_that_it_has_been_criticised_in_some_quarters_for_this_sumptuousness_as_if_a_movie_about_19th_century_english_royalty_should_somehow_have_shown_the_empress_of_india_and_her_family_living_in_rags_in_a_filthy_workhouse ........ i_don't_think_so._i_must_single_out_the_remarkable_miss_emily_blunt_whose_beauty_reminded_me_of_the_young_princess_margaret's.hers_is_obviously_the_pivotal_role , _and_she_has_absolutely_no_trouble_in_dominating_the_film_despite_strong_performances_from_mr_jim_broadbent , miss_miranda_richardson_and_miss_harriet_walter , all_immeasurably_more_experienced._the_music_is_suitably_regal_and_forms_a_cohesive_part_of_the_whole_movie_without_being_in_any_way_obtrusive._the_fact_that_britan_flourished_more_under_its_two_great_queens , elizabeth_the_first_and_victoria , than_at_any_other_time_is_a_matter_feminists_might_like_to_make_more_of , , i_suspect , like_prime_minister_margaret_thatcher_really_powerful_women_make_them_feel_uncomfortable.if_you_can_work_out_why_there_might_be_a_ph.d_._in_it .",1
when_i_was_a_kid_i_remembered_this_show_but_thought_that_now_as_an_adult_the_show_might_be_a_bit_dated._well_yes_it_is_but_for_me_that_makes_the_show_more_retro_ ( and_the_musics_very_funky ) ._ < br_/ > < br_/ > this_show_is_mostly_well_written._i_do_think_its_a_travesty_that_this_show_was_cancelled_after_one_season_especially_when_this_show_was_more_popular_than_the_incredible_hulk._ < br_/ > < br_/ > i_think_fans_should_overlook_the_poor_special_effects_and_enjoy_the_stories._ < br_/ > < br_/ > this_next_sentence_contains_spoilers : _my_favourite_episode_as_a_kid_was_when_there_were_two_spiderman_that_battle_against_each_other_interestingly_a_similar_idea_is_concocted_in_spiderman_3_the_movie._i_liked_the_ideas_in_this_tv_show_some_will_hate_it._i_believe_stan_lee_wasn't_a_fan .,1
"wow , _this_movie_is_amazing._it_is_such_an_excellent_film._has_some_sick_scenes_ ( not_nearly_as_sick_as_terror_firmer_or_citizen_toxie ) _some_nudity , _and_this_was_the_penis_monster's_debut_on_film ! _this_has_set_the_scene_for_many_of_troma's_movies , _this_is_a_very_tromatic_film._it_mixes_comedy , _romance , _and_my_favorite , _horror/gore ! _not_that_much_gore_in_this_flick , _but_enough_to_satisfy._this_is_the_best_adaption_of_shakespeare's_romeo_and_juliet._much_better_than_any_other_version._they_make_it_so_entertaining , _and_fun_to_watch._and_we_have_debbie_rochon ... hehe ... i_like_her._ : ) _all_i_have_to_say_is_this_is_a_great_film , _very_funny , _and_lemmy_is_a_good_host_for_it._the_acting_is_good , _and_kaufman_directs_stylishly_as_always._must_see_for_all_troma_fans !",1
"the_chipmunk_adventure_ < br_/ > < br_/ > there_are_some_movies_that_i_could_watch_all_my_life_and_never_grow_tired_of_them , _and_this_nostalgic_favorite_is_one_of_them._the_chipmunk_adventure_was_a_1987_attempt_to_bring_the_old_favorites_back_to_the_forefront_of_animation , _this_time_on_the_big_screen._in_an_age_when_disney_dominated_the_film_industry_in_terms_of_animation_quality_and_box_office , _the_chipmunk_adventure_stands_as_one_of_the_best_animated_films_that_disney_didn't_produce_in_the_80's. < br_/ > < br_/ > the_story_is_simple_and_elementary , _having_alvin , _simon_ & _theodore_compete_in_an_around-the-world_race_with_the_chipettes_ ( janette , _eleanor , _ & _brittany ) ._however , _as_the_chipmunks_encounter_exotic_dangers , _they_are_unaware_that_they_are_the_pawns_in_a_major_diamond_heist. < br_/ > < br_/ > the_chipmunk_adventure_never_was_and_never_will_be_a_film_that_soars_thanks_to_an_engrossing_plot._and_to_people_who_didn't_love_it_as_a_child , _the_film_will_probably_never_be_more_then_an_enjoyable , _yet_forgettable , _animated_movie._but_for_me , _it_will_always_be_a_little_known_masterpiece._something_about_the_film_just_clicks_for_me_in_a_way_few_films_do. < br_/ > < br_/ > every_song_is_fun , _upbeat , _and_harmless._highlights_include_the_chipettes_in_a_slightly_risqué_arabian_dance_to_calm_snakes._there's_also_a_very_sweet_song_in_which_the_chipmunks_sing_about_traveling_the_world_and_we_get_to_see_them_at_major_landmarks_throughout_the_globe._one_thing_about_the_chipmunk_characters_is_that , _despite_the_potentially_annoying_vocals , _the_songwriters_always_managed_to_write_songs_that_were_catchy_without_ever_being_grating._this_film_is_no_exception ... _it_actually_boasts_one_of_the_best_animated_movie_soundtracks_of_the_80's_if_you_ask_me. < br_/ > < br_/ > every_joke_is_cute , _sincere_and_amusing._the_bits_between_the_bad_guys_and_a_pampered_puppy_are_very_amusing._and_the_shock_of_seeing_the_chipettes_nearly_forced_into_marriage_by_a_child_emperor_is_as_well._the_comedy_manages_to_constantly_play_to_the_kids_so_that_they_don't_miss_anything , _but_everything_remains_charming_for_the_adults_with_enough_nostalgia_to_keep_them_entertained. < br_/ > < br_/ > it's_really_just_a_fun_trip_that_is_completely_humble_in_it's_ambitions._the_chipmunk_adventure_never_aims_to_be_anything_more_then_it_is , _harmless_fun._i'll_be_the_first_to_admit_this_is_a_biased_review_because_i_have_such_a_nostalgic_fondness_for_the_chipmunk_adventure_that_i_would_never_be_able_to_give_it_a_bad_review ... _but_nonetheless , _it_fills_me_with_such_a_childish_contentment_while_watching_it._everyone_has_their_random_favorite_from_childhood_that_no_one_knows , _and_for_me_it's_this_movie._and_any_film_that_i_can_watch_over_and_over_whether_i_am_5 , _12 , _23_or_older_is_a_great_film_in_my_eyes. < br_/ > < br_/ > ... _a-_ ...",1
"`` world's_finest '' _is_an_unique_project._it's_a_trailer_for_a_superman/batman_crossover_movie_that_doesn't_exists_and_will_also_never_exists , _at_least_not_in_this_form , _with_these_characters , _actors_and_plot_line_anyway. < br_/ > < br_/ > so_the_movie_is_one_big_tease , _even_more_than_standards_everyday_real_movie_trailers._the_trailer_will_hype_you_all_up_for_nothing._in_that_regard , _i_really_didn't_liked_this_short_project._when_watching_this_trailer_it_makes_you_hungry_and_excited_for_more_and_at_the_same_time_sad-_and_perhaps_you'll_even_feel_cheated_afterward , _when_it_turns_out_that_a_full_length_movie_of_this_trailer_will_never_exist_at_all._sort_of_makes_you_wonder_why_this_project_was_made_in_the_first_place._surely_to_show_off_sandy_collora's_skills_but_couldn't_he_had_also_done_this_with_a_real_movie_short , _like_his_earlier_movie_ '' batman : _dead_end '' . < br_/ > < br_/ > but_when_you_have_to_judge_this_short_purely_for_what_it_is , _so_from_a_movie_technical_point_of_view , _it's_a_really_great_one._it's_great_looking_and_way_more_professional_than_you'll_perhaps_at_first_would_expect , _although_the_people_who've_already_seen_ '' batman : _dead_end '' _will_already_know_better_than_to_expect_a_short_with_cardboard_sets , _cheap_homemade_costumes_and_third-rate_actors._the_short_is_not_constantly_impressive_looking_and_obviously_the_budget_wasn't_sky-high_but_for_most_part_it's_very_impressive_and_professional_looking , _with_nice_costumes , _sets , _special_effects , _cinematography_and_lighting. < br_/ > < br_/ > the_short_has_a_good_quick_and_typical_trailer_build_up , _with_perhaps_a_bit_too_many_posing_shots_too_completely_find_it_credible_but_hey , _it_works_well_for_the_trailer_style._it_has_some_impressive_shots_but_also_a_couple_of_lame_ones , _mainly_the_superman_flying_sequences._it_was_obvious_that_the_guy_was_just_standing_at_a_moving_car , _with_a_camera_aimed_at_him_from_an_angle_below._i_even_found_it_a_pretty_laughable_thing_to_watch._but_really_the_better_and_more_spectacular_moments_really_compensate_for_this. < br_/ > < br_/ > michael_o'hearn_seemed_like_a_pretty_good_superman/clark_kent , _although_he_obviously_isn't_the_greatest_talented_actor_around._clark_bartram_reprises_his_batman_role_well_again_and_kurt_carley_seemed_like_an_awesome_lex_luthor._the_rest_of_the_cast_also_served_its_purpose_well_enough. < br_/ > < br_/ > it's_especially_interesting_to_watch_this_short_after_the_recent_new_modern_reinterpretations_of_the_two_main_superheroes_of_this_movie , _in_the_movies_ '' batman_begins '' _and_ '' superman_returns '' ._it's_interesting_to_compare_the_style_and_character_treatment_of_those_movies_with_this_one._it's_actually_amazing_and_fun_to_hear_how_much_kurt_carley_does_sound_like_kevin_spacey , _the_actor_who_played_lex_luthor_in_ '' superman_returns '' . < br_/ > < br_/ > it's_a_good_looking_and_well_made_and_constructed_trailer_that_however_will_makes_you_hungry_for_more , _even_though_you_know_that_there_won't_be_more._whatever_happened_to_the_waner_bros._plans_to_create_an_actual_full_length_superman/batman_movie_by_the_way ? _i_thought_that_developments_were_underway_for_it_a_couple_of_years_ago_but_nothing_has_been_heard_of_it_ever_since._instead_two_new_separate_batman_and_superman_movies_were_made ; _ '' batman_begins '' _and_ '' superman_returns '' . < br_/ > < br_/ > /",1
"each_show_is_excellent._finally , _a_show_about_something_other_than_why_it_sucks_to_be_married_or_good_looking_people_talking_about_why_they_are_like_normal_people._shame_it_got_canceled. < br_/ > < br_/ > mike_scully_and_julie_thacker , _formerly_of_the_simpsons , _wrote_or_executive_produced_some_of_the_funniest_episodes_of_that_series_and_a_lot_of_the_similar_style_humour_seeps_in_here._take_officer_steve_cox_and_think_troy_mcclure._however , _it_does_come_with_its_own_unique_brand_of_humour_and_let's_face_it , _a_teenage_girl_will_love_it_just_by_on_the_faces_alone. < br_/ > < br_/ > what_is_it_with_television_that_cancel_most_good_shows_and_we_are_spoon-fed_with_such_abominations_as_who_my_mother_almost_slept_with_or_whatever_that_show_is_called ? _please_learn_a_lesson._not_everything_has_to_be_about_cuteness_or_romantic_travails_or_especially_reality_shows_on_how_to_demystify_every_aspect_of_life._some_people_actually_like_to_laugh_and_not_have_to_think_afterward._well , _my_griping_is_done_for_the_day._now_back_to_the_simpsons._when_is_it_on ? _oh , _yes ! _all_the_time .",1
"what_a_joy_to_watch_this_family_grow_up_and_see_the_same_children_acting_in_this_series_eight_years_later._anna_ ( lexi_randall ) _is_a_beautiful_young_lady , _working_for_a_physician_in_town._she_is_in_love_with_his_son_justin , _who_went_away_in_the_army_and_was_injured_in_war._and_the_newest_daughter_of_jacob_and_sarah , _cassie , _is_an_outspoken_cutie , _so_transparently_honest_she_often_is_embarrassing. < br_/ > < br_/ > on_a_cold_winter_day_a_stranger_shows_up_at_the_farm._he_is_slow_to_reveal_his_identity._when_they_find_out_he_is_jacobs_father , _john_witting , _thought_long_ago_dead , _hard_questions_about_the_past_are_difficult_to_get_answered. < br_/ > < br_/ > glenn_close_is_magnificent_as_a_loving_mother , _who_wants_only_the_best_for_all_her_family , _and_is_constantly_wrestling_with_the_forces_that_tend_to_separate_them._sarah_talking_to_jacob_said , _ '' it's_all_so_fragile , _this_life._anything_can_happen_in_the_blink_of_an_eye._i_could_have_died_in_that_blizzard._think_of_justin , _and_john._probably_more_ill_than_we_know._time_moves_on._the_moment_passes , _then_it's_too_late._it's_a_shame , _don't_you_think ? `` < br_/ > < br_/ > life_lessons_on_honesty_and_forgiveness_make_this_a_meaningful_evenings_entertainment .",1
"the_film_adaptation_of_james_joyce's_ulysses_is_excellent._the_actors , _the_voice_overs , _the_direction , _it_all_captures_the_feel_of_the_novel_without_sacrificing_its_own_merits._the_milo_o'shea_does_an_excellent_job_as_leopold_bloom , _the_cuckolded_man_married_to_the_sassy_molly._i_absolutely_love_this_picture .",1
"having_looked_at_some_of_the_other_comments_here , _i_have_a_main_complaint_with_this_presentation._ < br_/ > < br_/ > the_two_primary_characters_are_attractive_in_their_own_ways_-_the_beautiful_ '' victim , '' _and_the_handsome , _obviously_extremely_ '' off-center , '' _blue-collar_protagonist_ ( if_just_short_of_ '' totally-deranged '' ) _-_take_turns_beating_the_hell_out_of_each_other , _sort_of_like_a_caucasian_kabuki_scenario. < br_/ > < br_/ > this_is_all_right , _and_this_is , _of_course , _mainly_a_ '' turning-the-tables '' _story._however , _my_referenced_complaint_is_that_i_believe_the_director_got_caught-up_in_his_desire_to_display_farrah's_well-known_and_obvious_physical_attributes._beginning_with_her_being_enticingly_clad_in_a_thin_robe , _and_with_a_number_of_scenes_displaying_more_than_needed_for_any_dramatic_effect_-_while_immensely_pleasing_to_the_eyes , _these_distract_from_the_poignancy_level_of_the_drama. < br_/ > < br_/ > her_roommates_i'm_certain_give_performances_as_written_and_directed_-_however , _their_respective_skepticism_and_histrionic_babbling_and_sobbing , _don't_ring_true_ -- _based_upon_farrah's_previous_experience_with_this_guy , _the_obvious_evidence_of_his_having_come_to_their_premises_with_only_the_worst_of_intentions , _and_that_she_would_have_absolutely_no_grounds_to_be_exaggerating_what_has_occurred. < br_/ > < br_/ > but_this_is_a_film_and_story , _compelling_as_much_in_spite_of , _as_because_of , _the_director's_work .",1
